Frequency (Hz),Trace 1 (V),Phase (deg),Trace 2 (V),Phase (deg)
9484.394563856429,1.016511366136109e-05,39.92931067089184,5.770717254386895e-05,164.4657121555209
9488.470367278798,2.446837504627755e-05,28.50023680380405,5.744878656894189e-05,163.6501236069407
9492.546170701169,3.186760159837166e-05,33.11442451736139,4.872197304239417e-05,148.0449593268694
9496.62197412354,4.186906679802154e-05,62.71796069744126,3.588804638052678e-05,124.8169296256858
9500.697777545911,5.968556345532609e-05,83.44157691905882,2.440136612425328e-05,92.34521846592285
9504.773580968282,6.620302608065569e-05,92.44399903820376,2.843428022068044e-05,67.54065028361327
9508.849384390653,6.345360921258609e-05,96.25242357013668,3.45697885219976e-05,48.64968984042791
9512.925187813024,4.554576888332894e-05,93.47574954119625,3.650651969029733e-05,20.48089531509991
9517.000991235393,1.763413227107465e-05,74.21157195671617,4.00369851045202e-05,2.574359114707343
9521.076794657763,1.394541242794547e-05,133.421772591555,4.302722382933534e-05,178.7756782291534
9525.152598080134,2.78438292853599e-05,105.6027728035124,3.725584054317167e-05,170.620658317209
9529.228401502505,2.274891658277165e-05,83.2286666309428,2.945751322116913e-05,148.198001444173
9533.304204924876,1.444402250264391e-05,24.13279850733196,3.321115852214758e-05,124.8538014592463
9537.380008347247,2.574877308178511e-05,164.0379500330655,4.897980568276222e-05,117.1569424229038
9541.455811769618,4.578147956855941e-05,166.1520496149047,6.265684518115409e-05,119.1682771451934
9545.531615191987,5.714521595707188e-05,175.58939388927,5.987736090823674e-05,125.8590362735178
9549.607418614358,5.234593246533824e-05,6.90979416312826,4.775062545289733e-05,130.983287634478
9553.683222036729,4.3305310113314e-05,10.29061037982075,3.330519107682576e-05,125.0257956211728
9557.7590254591,3.919291361658215e-05,168.8537801086004,2.627103257362961e-05,125.4977988476306
9561.83482888147,4.62103833913697e-05,137.3028726231246,3.371505547131299e-05,137.0264744524641
9565.910632303841,5.79414308683393e-05,121.0529885014098,3.717755032949005e-05,131.8199912802484
9569.98643572621,6.442069782402282e-05,129.3143358578384,2.622582746416264e-05,129.6446837014701
9574.062239148581,6.483860966768682e-05,145.3908809994596,1.266678604904619e-05,154.9706674654516
9578.138042570952,5.246959907931135e-05,153.4985882710333,2.569383135015136e-06,150.3192489123287
9582.213845993323,3.511906010747344e-05,169.6822280486995,1.580089540587818e-05,164.6679588944777
9586.289649415694,2.015361111368259e-05,1.528257316418467,5.662632981432371e-06,160.7889474681397
9590.365452838065,1.452978815889935e-05,96.97390662144751,1.225015095744612e-05,145.9059589483051
9594.441256260436,2.958744359377457e-05,67.07392460066467,1.800621805351042e-05,151.8388514108421
9598.517059682805,3.387608937330598e-05,56.99571620474315,2.485281634389189e-05,163.5413922211233
9602.592863105176,3.600317453453219e-05,59.61761227525851,2.836489037361853e-05,155.5239723788164
9606.668666527547,3.053345514166345e-05,55.61349611568225,2.678666275770395e-05,117.675254037612
9610.744469949917,2.365086185007164e-05,23.09143568249669,4.373884342177062e-05,80.91940393447071
9614.820273372288,2.225775501453242e-05,11.95184128148279,5.984935046434112e-05,62.89817530134415
9618.896076794659,2.07103083001957e-05,24.66968937312928,6.277895508971352e-05,52.87812856575678
9622.97188021703,2.803346722116046e-05,20.74711969365164,5.731289411449574e-05,53.08665805614635
9627.047683639399,3.898895120908593e-05,7.255566745579425,4.479141325519714e-05,48.85481114554094
9631.12348706177,4.25355375413295e-05,176.1018594365844,3.192450181880238e-05,43.56499608823064
9635.199290484141,3.435160572654982e-05,166.2639234206461,3.227374650264104e-05,50.07947127624902
9639.275093906512,1.72232330334388e-05,153.8468683413476,3.680759157962012e-05,45.35808208081534
9643.350897328883,3.302212067443552e-06,148.021556716321,3.294627201039968e-05,45.25428056522781
9647.426700751254,2.513783530783564e-05,152.7935488502397,3.053008862282615e-05,64.31055642792121
9651.502504173624,3.676985660943428e-05,152.7828468288375,3.222359011647534e-05,91.26065980674441
9655.578307595993,3.2059703754218e-05,141.0684900101693,3.591409171578311e-05,128.2554814570148
9659.654111018364,2.310588708267448e-05,147.2548382234112,3.899069532218488e-05,151.8346151033597
9663.729914440735,2.363711077863641e-05,13.67242548017716,3.117807494603207e-05,158.9433238804475
9667.805717863106,3.542502767181724e-05,22.69324928026097,2.940719538442751e-05,175.5306975373914
9671.881521285477,4.505867356930449e-05,17.60844320542065,3.791487510357116e-05,173.6460739607271
9675.957324707848,4.730694288171384e-05,15.06385770847949,4.711442984329201e-05,150.7026919100798
9680.033128130219,4.403884323638264e-05,0.791054515699229,5.885287241822914e-05,153.941583265216
9684.108931552588,3.162006519267968e-05,166.987784139364,7.134195352485308e-05,170.5130337536152
9688.184734974959,9.996577122500807e-06,7.523371674335592,7.015385579794042e-05,7.119293055483116
9692.26053839733,1.147469261681775e-05,93.21353295940806,6.683206489977048e-05,33.04950381097214
9696.3363418197,1.30872173453411e-05,104.4567065530237,7.635554844282102e-05,51.36464204073766
9700.412145242071,1.045350633169619e-05,151.8739772856202,8.512398068717299e-05,56.73947826425503
9704.487948664442,1.974502886200648e-05,32.96425151186097,7.246175868315254e-05,56.05560320921558
9708.563752086813,3.284516134638921e-05,62.70403846752971,4.988187784094184e-05,50.57780786607746
9712.639555509182,4.203733248263735e-05,79.10397890624596,3.982018193819516e-05,30.53153191169591
9716.715358931553,4.284470804425188e-05,91.6618538139959,3.005436355085403e-05,173.0927313023128
9720.791162353924,3.686244471649182e-05,114.1096743439834,2.798950249066144e-05,141.2337525602925
9724.866965776295,2.924820382631841e-05,151.6823096468862,2.724288969392574e-05,162.282769020319
9728.942769198666,2.709201359068509e-05,21.16888431216228,1.311681032755096e-05,38.03729653944968
9733.018572621037,3.104723127906245e-05,52.08018380568343,2.037858850056734e-05,130.701790799343
9737.094376043407,3.457893913660891e-05,61.65398803216304,2.259358201636671e-05,143.1385652514226
9741.170179465777,3.074175752796476e-05,59.78427230556407,2.885302478797712e-05,166.2527566082896
9745.245982888147,1.835303041320263e-05,53.53812912531529,3.179813934645417e-05,19.94115582163057
9749.321786310518,7.27269354743511e-06,93.14358366486479,3.894522960936772e-05,71.08092163184516
9753.397589732889,6.414599968946687e-06,19.62738582907168,5.466686969579201e-05,85.93738359258458
9757.47339315526,1.126370227648003e-05,44.08249328204522,6.358441444772033e-05,90.15403250806465
9761.549196577631,1.8801104351983e-05,26.67144817031087,6.651807976684346e-05,94.04351510442719
9765.625000000002,2.329538384699014e-05,41.93657439273429,5.011562670939422e-05,97.46739973392701
9769.700803422371,2.455397839024953e-05,37.07595564629208,2.264527652638955e-05,107.8071920448662
9773.776606844742,2.800225676751971e-05,12.90827714515147,2.498810919130298e-06,129.8355228430131
9777.852410267113,2.098869464177505e-05,7.651127851755026,1.357769122842632e-05,99.87962449584663
9781.928213689484,8.196365313924057e-06,31.57456665903567,2.007018683387906e-05,103.9642981415092
9786.004017111854,6.259681256189413e-06,113.5976912153989,1.467504095843917e-05,99.48144211460092
9790.079820534225,5.886189515079373e-06,137.3810497264991,1.432951667314447e-05,59.79310525935701
9794.155623956596,1.232334777494918e-05,79.53159858612851,1.296523466249397e-05,37.49952726647923
9798.231427378965,3.063335055401471e-05,68.58267048107251,6.39364342915699e-06,18.71649893366544
9802.307230801336,4.418392517210742e-05,62.22667186574822,5.851629865203666e-06,161.907607927102
9806.383034223707,5.933049730595613e-05,65.16719291400202,1.887862066126193e-05,0.3684695867906901
9810.458837646078,6.978868157254966e-05,72.6225373066667,2.119473222644073e-05,10.99456254164204
9814.534641068449,6.509249213166163e-05,76.19652082342017,1.503069350148777e-05,9.931318364441047
9818.61044449082,5.723097505654116e-05,81.75674064913115,4.34792064767172e-06,125.1692460215304
9822.686247913191,4.844135223927939e-05,85.45281938820051,1.98266153353358e-05,30.29982510622457
9826.76205133556,3.534503811963526e-05,80.65164714799586,3.547075195223512e-05,23.48481672869579
9830.83785475793,2.70409459219923e-05,73.21324521979716,4.28681775122258e-05,29.99736486480153
9834.913658180301,2.678043896087747e-05,44.03947658504185,4.553529041728359e-05,37.78818320248394
9838.989461602672,4.18297571676386e-05,12.66540299082747,3.900935164392744e-05,33.87861946799833
9843.065265025043,5.156366763755155e-05,6.036669867545696,2.463535368175514e-05,37.5451376538702
9847.141068447414,4.460793514542583e-05,12.01020278724527,1.110841456533879e-05,67.58831694627293
9851.216871869783,3.52011008063672e-05,20.58928763523359,8.996204090709385e-07,128.2010864992535
9855.292675292154,2.425640914598064e-05,26.11480073971926,1.270362431007046e-05,76.91626730591285
9859.368478714525,8.705793235470646e-06,69.20885224797941,3.207142489686641e-05,81.30653366223747
9863.444282136896,1.140168626605023e-05,151.1127238454523,4.639993274074534e-05,82.15589021376003
9867.520085559267,1.2847962352973e-05,141.0299897040905,4.862077850499163e-05,80.86173359403286
9871.595888981637,1.433802965181174e-05,121.2420276351589,4.514592738534695e-05,88.79650184424416
9875.671692404008,8.921544716378552e-06,122.6776687564039,2.650483165946733e-05,111.6171004067866
9879.747495826377,2.464339673162714e-06,32.80134039919155,1.847358832514319e-05,14.51837244364161
9883.823299248748,1.930741165389195e-05,131.207229079853,2.756544762370174e-05,21.10063350996828
9887.899102671119,4.217244166430882e-05,112.5007994270106,3.121021725725313e-05,15.12485609913608
9891.97490609349,4.237387512404407e-05,106.6216328382268,2.884067880898687e-05,13.80646025849765
9896.050709515861,2.58913060085894e-05,104.0167007594434,2.540191374287154e-05,160.0366448931074
9900.126512938232,6.81963870140619e-06,56.24463107419171,2.293783303883151e-05,151.0105777652478
9904.202316360603,2.326695555390461e-05,122.8682334666189,1.178737380505314e-05,20.75054692915416
9908.278119782972,3.986823917676974e-05,123.6422889036732,1.452334850992759e-05,107.15732956596
9912.353923205343,4.755226946616671e-05,131.3184042690184,2.656549626147471e-05,125.506992864014
9916.429726627714,4.655553890067076e-05,132.8772337260018,3.551840810764405e-05,131.9114644635223
9920.505530050084,3.454814813681375e-05,140.2322336078296,4.139825575211306e-05,141.7497350499806
9924.581333472455,2.389805319192697e-05,148.4345423908269,4.467616165325201e-05,150.529455337285
9928.657136894826,1.827984056817362e-05,115.8377637182415,4.654435820289514e-05,164.7092772254948
9932.732940317197,2.836403474258324e-05,95.72307702248386,4.367390046444371e-05,174.2987864138718
9936.808743739566,5.376797527978739e-05,117.3199570105405,3.669671459696402e-05,6.431874864445946
9940.884547161937,8.191832647195503e-05,128.9260169230781,3.102443121412601e-05,31.58387463495183
9944.960350584308,8.85111545513803e-05,136.3887251607641,2.361690055681567e-05,68.10794121598184
9949.036154006679,8.548115995775904e-05,151.1690707118474,2.179143174915839e-05,92.82285614370652
9953.11195742905,7.498291978984141e-05,173.9085507222415,2.159443337332336e-05,86.69134405432035
9957.187760851421,5.739270132913023e-05,19.17144377098056,2.690499112221822e-05,79.34613498223752
9961.263564273791,4.306271746245624e-05,26.68768364564228,3.393362484061967e-05,70.64297220413611
9965.33936769616,3.578861895155388e-05,8.017962505176474,4.650776759475137e-05,61.64353620375845
9969.415171118531,2.719956266909973e-05,168.5756085676209,6.309937219147856e-05,58.24612849751867
9973.490974540902,1.482018634010894e-05,137.6012163176819,6.962429538432524e-05,55.21890075585377
9977.566777963273,1.725701100251182e-05,69.08312352650249,7.418296324957159e-05,51.6632306566306
9981.642581385644,2.884475586383533e-05,36.21721344237041,7.283677878231612e-05,45.07732734719995
9985.718384808015,3.58353309378907e-05,25.95796874072719,4.895547262696612e-05,38.6782143866487
9989.794188230386,4.464082208001548e-05,41.71221871596187,1.39493558475023e-05,61.50269318943883
9993.869991652755,5.253071968726944e-05,55.04324302040634,2.425883583244011e-05,179.6391322995377
9997.945795075126,4.664219297821971e-05,53.20278388023926,4.673616877861714e-05,5.001229792109097
10002.0215984975,3.277365904349993e-05,46.40437723328129,5.182441656657478e-05,172.9535251636514
10006.09740191987,2.06018309457115e-05,45.00806649851107,4.150968468570183e-05,158.1784047233863
10010.17320534224,1.39820830011241e-05,42.77304455202518,2.680863456794382e-05,159.9828688520992
10014.24900876461,3.943879056889011e-06,159.3415200351615,1.751078588542346e-05,19.3075255534041
10018.32481218698,2.123250108549704e-05,28.31220723382673,2.713688847957845e-05,50.96397205521342
10022.40061560935,2.859742888947179e-05,28.68951193083853,3.759318690216214e-05,46.73827624256355
10026.47641903172,3.154583270739094e-05,14.95606695283601,3.5305068059263e-05,39.12323880100006
10030.55222245409,3.318402505473903e-05,15.7701033067526,3.340879437336521e-05,20.46182762465246
10034.62802587646,3.872318708721537e-05,22.22160279572487,4.696943508314906e-05,9.716492250799853
10038.70382929883,5.029838486063623e-05,22.73396805411284,6.205924573639974e-05,15.17210412835741
10042.7796327212,6.749471823820897e-05,29.05545601696926,6.920790269694113e-05,21.12415839301948
10046.85543614357,8.288769824735607e-05,34.28264643639918,6.437567935013743e-05,29.36609372632788
10050.93123956594,8.011558672693894e-05,36.19781401558613,6.023767762951488e-05,41.06781056443626
10055.00704298831,6.519272260711906e-05,43.58686007250028,5.859939850256377e-05,53.51410441374971
10059.08284641069,5.404096425071106e-05,65.25363904162398,5.043967564986311e-05,68.84392402503292
10063.15864983306,5.277249947627715e-05,87.02812986094267,3.333076591015399e-05,70.39600341664836
10067.23445325543,5.041127279718448e-05,91.35136105583541,1.159419557707598e-05,37.10400332828283
10071.3102566778,3.919573519184608e-05,78.66421495488451,1.712434792468277e-05,100.8601174179767
10075.38606010017,2.743284817468919e-05,45.22702349531431,3.421503042690609e-05,99.73430952679988
10079.46186352254,2.662204647472146e-05,170.6128970074275,3.514819390476708e-05,125.3705386347017
10083.53766694491,3.283828467512856e-05,146.0974097786751,3.47549816661083e-05,175.927750090836
10087.61347036728,2.816368327135007e-05,170.6519360504115,4.379314279525004e-05,26.18306245079502
10091.68927378965,4.062153063138127e-05,15.58109750004618,4.643973867536862e-05,41.58949352759351
10095.76507721202,5.362759525176775e-05,17.2524922666789,4.852629049514786e-05,60.62068905717307
10099.84088063439,6.026981563210425e-05,29.55585190824002,4.393080812939165e-05,73.06654238024551
10103.91668405676,6.928083354607385e-05,35.77213631171816,2.679762406760894e-05,74.20569720288346
10107.99248747913,6.836334999079903e-05,31.17806544602514,1.153494413691992e-05,52.65562074520058
10112.0682909015,6.526113070355463e-05,32.93461462085169,1.354508678715678e-05,124.5310307346149
10116.14409432387,7.145639124743801e-05,41.40480588975727,3.766255546578684e-05,93.17803449911324
10120.21989774624,7.715795497424201e-05,47.38762586785951,5.026748118288308e-05,75.34534884799308
10124.29570116862,8.041748758299909e-05,56.37150081597784,4.80371544038969e-05,51.6612198053305
10128.37150459099,7.575256498721565e-05,73.43278658820078,5.459634610571585e-05,31.19930533774703
10132.44730801336,6.354007303156386e-05,92.85767162764746,5.963901418157994e-05,21.49579525472688
10136.52311143573,4.7255543239566e-05,107.6120430742792,4.51763788571897e-05,7.99903253491244
10140.5989148581,3.413419497585454e-05,134.1601587001284,2.819759158174823e-05,177.8653124406393
10144.67471828047,2.737958114174624e-05,150.9958992031669,1.568649258417334e-05,9.389219058541721
10148.75052170284,7.756388142426728e-06,140.6405723464298,7.081020762415462e-06,87.96922296334708
10152.82632512521,1.043040658047818e-05,175.2830290431812,1.960871097346827e-05,128.5727262589213
10156.90212854758,1.719334514085145e-05,14.23476030942907,3.196690957679142e-05,119.4089650643896
10160.97793196995,1.559972723134375e-05,19.31973960628522,4.151254946882505e-05,109.3496706073513
10165.05373539232,9.018447420192215e-06,40.22064236646957,3.533666953382145e-05,105.0369910833104
10169.12953881469,1.492501092341111e-05,118.0763344398499,1.394698656891001e-05,88.48138920725138
10173.20534223706,2.79055352114614e-05,149.9935550722068,8.521068802885527e-06,179.6368113090209
10177.28114565943,2.349240426196405e-05,169.7650734627738,1.222815261998075e-05,123.399217969882
10181.3569490818,2.01206281485416e-05,35.89424649511837,2.460366927617519e-05,84.13235520177867
10185.43275250418,3.266741432390097e-05,58.34544583956029,3.411414607285716e-05,56.25006325004216
10189.50855592654,3.799978278006123e-05,78.90392658344224,4.334522694621391e-05,37.39088585492865
10193.58435934892,3.903044213811472e-05,86.38729100796874,4.636453817225113e-05,39.15126827865408
10197.66016277129,3.383368851351478e-05,69.60844213012652,3.940841184581097e-05,50.94536440600935
10201.73596619366,3.028692286089083e-05,37.8283878456883,2.612323419958924e-05,79.94002542922331
10205.81176961603,3.65960556536489e-05,8.747492234815159,3.082614866722715e-05,145.6352008461707
10209.8875730384,4.375370919338962e-05,2.842547813484214,5.436814450052781e-05,157.4212021246164
10213.96337646077,4.684739783424201e-05,4.961010852975272,6.748598697614392e-05,153.7625193788741
10218.03917988314,4.462573123504599e-05,174.0795293318265,6.989534872514783e-05,154.7654150598362
10222.11498330551,4.148369280565183e-05,168.4623653787255,6.156631338949004e-05,149.5568506412034
10226.19078672788,4.43076982454138e-05,172.4772752414356,4.370669546989505e-05,139.1438128601922
10230.26659015025,5.49361865654007e-05,160.6262122393451,1.809612815053829e-05,145.4741249338018
10234.34239357262,6.450999253132323e-05,153.7041728402518,1.05512244241019e-05,22.91768077434428
10238.41819699499,6.047979481693547e-05,156.8614485358547,1.848130867910152e-05,12.03336230306315
10242.49400041736,5.081362787992741e-05,155.8160529335881,2.939804409803693e-05,16.2350655511016
10246.56980383973,4.644713686104401e-05,147.7161131148052,4.354359364941951e-05,20.10539922183307
10250.6456072621,4.406701588839861e-05,145.6547874212985,4.700173622977664e-05,15.83509217853538
10254.72141068447,4.309637268685249e-05,146.5390918317871,3.00008356689988e-05,17.8788199564994
10258.79721410685,4.571109658675818e-05,139.445731642457,1.103419732084679e-05,58.93165900162789
10262.87301752922,4.727738371861183e-05,131.1541268364139,1.126646694117423e-05,131.5420608519827
10266.94882095159,3.920071957922894e-05,124.0747257379608,9.886261540547305e-06,169.282506716744
10271.02462437396,2.064811866419361e-05,110.3118442178412,1.275882483994356e-06,37.59161679662785
10275.10042779633,1.050713015790372e-05,90.67263914844588,1.946444810947695e-05,176.6986724392385
10279.1762312187,9.750576433245052e-06,100.3505159623048,2.953236195044737e-05,155.3621153088308
10283.25203464107,1.042203938681392e-05,128.2547532436549,3.070502744480268e-05,123.2852190952903
10287.32783806344,1.635222729576098e-05,157.369577929122,3.133228761269199e-05,114.1687666865684
10291.40364148581,2.48885896655045e-05,176.0540766608968,2.893490079610699e-05,95.94915762149665
10295.47944490818,3.479686058293014e-05,4.649158930735125,2.372653939691367e-05,80.17316376498427
10299.55524833055,4.236332349977202e-05,5.267684884506842,9.400121327859538e-06,150.5140102420228
10303.63105175292,4.482766855913551e-05,1.642641215398318,1.321567850931147e-05,19.67079968328439
10307.70685517529,4.529991419388434e-05,168.2134068966265,6.139285887556971e-06,176.6350278737319
10311.78265859766,4.377549529745482e-05,151.0549929448973,3.870953358453896e-06,118.9023349577063
10315.85846202003,2.504508725505319e-05,137.0133809318865,1.349573735809095e-05,76.17649618958174
10319.93426544241,9.153315241539597e-06,5.528231233550632,2.532506221960878e-05,81.10411993831872
10324.01006886478,3.076296793129763e-05,171.9195216200224,2.274003033475168e-05,78.72694654575531
10328.08587228715,4.214643935447937e-05,8.009637129095486,1.489675205789405e-05,90.24219003467942
10332.16167570952,4.581012433942138e-05,35.64299407200216,1.676021893189161e-05,129.1622662519825
10336.23747913189,6.478242356133754e-05,68.51081310064255,1.461792196467864e-05,113.1598054410267
10340.31328255426,8.787706411123233e-05,84.04659285882255,2.51762534808996e-05,97.33372172425523
10344.38908597663,9.314796768043349e-05,91.78750549255084,3.828548767459731e-05,111.1169330408979
10348.464889399,8.405101940309945e-05,93.80848665600128,3.28265409305682e-05,123.6981766229052
10352.54069282137,6.865035143851791e-05,99.46793600556437,2.525484382409729e-05,148.0790391330368
10356.61649624374,6.239012439011613e-05,119.8004651907801,3.046702506802124e-05,7.807311225484884
10360.69229966611,6.774912333981315e-05,145.9668741680922,5.171217411647402e-05,26.64331137557227
10364.76810308848,8.063450778779848e-05,166.3946172263423,6.538842459584537e-05,20.02518280284794
10368.84390651085,9.070192222109566e-05,177.8512246810884,6.372970993223031e-05,3.290090613621818
10372.91970993322,8.118610002510982e-05,7.220929670573923,6.300636042016438e-05,161.4981223456876
10376.99551335559,5.664375855424997e-05,17.29346672626349,6.713821090186702e-05,134.1337628189135
10381.07131677796,2.346637305261357e-05,43.08997006176365,6.951814205810398e-05,106.1160266749385
10385.14712020033,2.35109858124772e-05,147.3944722335298,6.372130887701028e-05,84.47757224886655
10389.2229236227,3.29434295294706e-05,149.6138511738211,5.091086015365497e-05,65.96172451750589
10393.29872704508,3.772645395359105e-05,123.6196007791818,3.513529708040093e-05,36.66331723211336
10397.37453046745,4.741200843663303e-05,103.5206084829664,2.666695777753661e-05,168.8703804895018
10401.45033388982,5.196871742424095e-05,87.5669318816194,2.389641117981784e-05,126.6490004536277
10405.52613731219,4.696545214358169e-05,91.48850306903023,2.03187610648946e-05,80.80571469685225
10409.60194073456,4.946482439246721e-05,116.8125113798177,1.827250423223748e-05,32.18910491354013
10413.67774415693,5.797874874593693e-05,133.2860485325309,2.062688216578118e-05,146.9368513585893
10417.7535475793,5.636376825172409e-05,133.56018997775,3.925187509388242e-05,118.8816495221235
10421.82935100167,5.870331636087948e-05,117.2436120212433,4.9505651987623e-05,109.044085012029
10425.90515442404,5.648441462520898e-05,107.1443742801486,4.837601446224302e-05,88.7788803084493
10429.98095784641,3.477177052077734e-05,98.42183588483576,4.680031890666179e-05,67.8836694264254
10434.05676126878,1.356432323615009e-05,105.7315090474272,4.546009811781626e-05,53.99307079489036
10438.13256469115,2.478194806057053e-05,20.58901457873245,5.29065656909121e-05,42.23873791410448
10442.20836811352,4.544212097079416e-05,40.55868279927282,5.337495277122007e-05,37.49922064750951
10446.28417153589,3.889121587544368e-05,44.19578109016739,3.636761655053556e-05,43.16774579653282
10450.35997495826,3.223107173426872e-05,29.35270684118816,1.859935452847723e-05,57.2015380840171
10454.43577838064,3.229551949551367e-05,30.85496975779018,1.663720381189562e-06,5.033479173547128
10458.51158180301,2.553394085160033e-05,33.9574190986576,1.377558119614577e-05,85.53660535053172
10462.58738522538,3.395470469576473e-05,24.65090521136611,1.132514296426834e-05,104.9254129971778
10466.66318864775,4.617756072239333e-05,20.17685072426387,4.441860134267245e-06,126.5590168188467
10470.73899207012,4.224445573933692e-05,0.5845023944967713,1.36209520638974e-05,37.66345195493274
10474.81479549249,4.838715249680496e-05,152.1560034472102,3.103523602429436e-05,17.48771917712547
10478.89059891486,5.791005535000019e-05,138.8921594230565,5.111604205573117e-05,179.2493409544865
10482.96640233723,5.556781435364699e-05,132.4951650022674,6.877088158493067e-05,176.943305527412
10487.0422057596,4.487927678180242e-05,129.963768955543,6.86856055754465e-05,0.1999165402303977
10491.11800918197,3.225356852250938e-05,124.5723394801583,5.541405441355505e-05,178.6998236177931
10495.19381260434,2.117450073756307e-05,96.39994776771137,3.192826348544865e-05,177.155666221557
10499.26961602671,1.976209684104469e-05,56.65870864500504,6.282014857219685e-07,123.8474615033494
10503.34541944908,1.796782487580286e-05,34.80275714594352,2.250155295030498e-05,3.494198640561164
10507.42122287145,2.028602685211951e-05,28.35279905009078,3.63735582941352e-05,171.619165447488
10511.49702629382,1.743795362112958e-05,17.60432186078064,4.731631528226541e-05,165.2608960961356
10515.57282971619,1.479443265998517e-05,161.0594882791685,4.802276854158058e-05,158.4474825957095
10519.64863313857,1.857598454304429e-05,158.7671668060812,4.324278673168553e-05,147.5915898978639
10523.72443656094,2.092139468523975e-05,149.9402930473459,3.048729837445161e-05,149.564542790743
10527.80023998331,2.504933260373682e-05,128.7538529535566,1.472254786574149e-05,161.216693841308
10531.87604340568,2.738033726013378e-05,125.9356563970138,8.420230894872062e-06,167.8644339156581
10535.95184682805,2.366954693280564e-05,139.2124305168914,1.188273809996835e-05,156.7329927487639
10540.02765025042,1.586361709222301e-05,147.8748242071057,2.043945593034395e-05,138.1257209783923
10544.10345367279,1.020911742668717e-05,160.5140775564603,3.162900894365812e-05,132.1687503354895
10548.17925709516,7.879960317698279e-06,36.81489801428871,4.048936928214949e-05,128.9446501546701
10552.25506051753,6.860242928530711e-06,103.8866806705264,4.823933159673345e-05,113.8596292777155
10556.3308639399,4.362544045819589e-06,131.8771695598578,5.85590789615402e-05,104.6646110746338
10560.40666736227,6.302102283939554e-06,122.6037838977976,6.125847920952979e-05,111.160803381846
10564.48247078464,9.429741610537407e-06,174.0151112645477,5.607826921917183e-05,117.8846718724701
10568.55827420701,1.805470388484424e-05,35.93835955612376,4.032808013442213e-05,123.9265725751914
10572.63407762938,2.463888173276301e-05,41.93301159963325,2.161158132997552e-05,160.6436439666463
10576.70988105175,2.009848129043382e-05,44.91555851237323,2.013355048550882e-05,52.89318528366878
10580.78568447413,8.692914535674565e-06,144.9828258058427,2.285804613907416e-05,102.5372148866904
10584.86148789649,3.007473473462169e-05,5.363410912949157,2.260682603690587e-05,107.2690086828484
10588.93729131887,3.630885150726025e-05,7.161604721236746,3.010058506695411e-05,66.35492435386665
10593.01309474124,3.469173839326803e-05,1.999373084902461,3.753742058171518e-05,42.96703480040289
10597.08889816361,2.925760587742502e-05,167.5953209164503,4.102413710009615e-05,19.96832529069462
10601.16470158598,1.730962370155865e-05,147.604246797437,5.174003115530584e-05,9.439352404696226
10605.24050500835,8.043725996570579e-06,147.9783740297802,5.458609658376031e-05,5.117188466071744
10609.31630843072,1.202898488860027e-05,19.1223944660718,5.061805591898658e-05,177.7038700841433
10613.39211185309,2.184549554133561e-05,35.97750207808663,4.137322712234206e-05,3.138687427092429
10617.46791527546,2.103066920263995e-05,33.78029777637992,3.515434299685609e-05,33.12257747682798
10621.54371869783,1.730867283413408e-05,13.40037635016965,3.625437151229689e-05,48.6727374989554
10625.6195221202,2.063011817602914e-05,6.208689825141453,2.788532613164425e-05,65.4465815021109
10629.69532554257,1.821746205081749e-05,170.074999034167,2.912341568701181e-05,91.40254579848671
10633.77112896494,1.961513989666036e-05,140.5292783406113,3.799561227452785e-05,74.7155545062096
10637.84693238731,2.530753715832666e-05,147.0655080307084,4.941476360860173e-05,58.04357800163432
10641.92273580968,3.12991263638471e-05,166.6766583319765,5.344826919208275e-05,47.67514413106274
10645.99853923205,3.985470580374665e-05,4.671461395412019,5.400087719964994e-05,24.55130049652157
10650.07434265442,4.656365190783816e-05,27.7448990068295,5.452228457169711e-05,176.1674519829009
10654.1501460768,5.50068812563782e-05,50.42093982001253,5.793023111111892e-05,139.4564364982237
10658.22594949917,5.540639760212367e-05,58.87861794958977,7.434426641603504e-05,114.642004998934
10662.30175292154,4.061898036807792e-05,52.18290202387982,7.007352023398055e-05,105.1603783944167
10666.37755634391,2.678176713481267e-05,19.12256540513047,5.428358973576351e-05,97.69706112399446
10670.45335976628,3.108099146616705e-05,151.9197551644557,5.002573043620272e-05,94.39491899405027
10674.52916318865,4.531076329433237e-05,128.5749540903313,4.170355826825365e-05,102.0805753421763
10678.60496661102,3.835613049179024e-05,119.5521410772309,2.61349132091826e-05,113.739706552502
10682.68077003339,1.456004179929677e-05,80.52612712456933,1.6532192928984e-05,63.2892688820197
10686.75657345576,2.53111097746348e-05,35.80529434604207,3.102670759864566e-05,4.87268679066779
10690.83237687813,4.042306197143795e-05,44.30066703909122,5.186060915384624e-05,158.4023003805153
10694.9081803005,4.67854645748534e-05,58.17493435732564,6.893733664636334e-05,155.0691124279299
10698.98398372287,5.769886484646359e-05,84.83885153142388,6.089799478217619e-05,160.6949597223212
10703.05978714524,6.807284961043918e-05,104.3808307815692,2.977254658368167e-05,169.3562786676337
10707.13559056761,6.201784857736315e-05,120.1325332750848,5.856349049514905e-06,68.26950610713773
10711.21139398998,4.809190144859056e-05,131.2019397581387,1.100979390992647e-05,136.8933106863998
10715.28719741236,2.604969661627788e-05,123.0163957573792,4.082180484184739e-06,4.00417801257361
10719.36300083473,1.254523727980761e-05,23.66962604779303,1.758230286184031e-05,99.28397413644153
